    129:1447350926384079116::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    132:1447350926883405199::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    135:1447350927383739907::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    138:1447350927883025907::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    141:1447350928383361199::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    144:1447350928883054449::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    147:1447350929382756949::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    150:1447350929883976866::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    153:1447350930383503449::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    156:1447350930883543533::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    159:1447350931384106991::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    162:1447350931883477033::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    165:1447350932384139825::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    168:1447350932883531658::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    171:1447350933383177950::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    174:1447350933883757241::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    177:1447350934383233450::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    180:1447350934883230158::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    183:1447350935384055283::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    186:1447350935892098867::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    189:1447350936383614867::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    192:1447350936882913700::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    195:1447350937383015700::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    198:1447350937883392867::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    201:1447350938384237367::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    204:1447350938883534784::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    207:1447350939382499700::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    210:1447350939882882492::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    213:1447350940383283242::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    216:1447350940883913576::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    219:1447350941383219659::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    222:1447350941883734201::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    225:1447350942384198784::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    228:1447350942883596159::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    231:1447350943383268159::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    234:1447350943883654076::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    237:1447350944383363118::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    240:1447350944884039284::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    243:1447350945383420868::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    246:1447350945883905243::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    249:1447350946384063868::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    252:1447350946883684743::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    255:1447350947382977285::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    258:1447350947883671076::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    261:1447350948383171118::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    264:1447350948883476910::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    267:1447350949383165993::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    270:1447350949883931327::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    273:1447350950383239910::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    276:1447350950883634202::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    279:1447350951382962619::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    282:1447350951883554869::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    285:1447350952384067410::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    288:1447350952884169285::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    291:1447350953383271285::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    294:1447350953885365452::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    297:1447350954383977161::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    300:1447350954883538119::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    303:1447350955384190452::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    306:1447350955883517244::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    309:1447350956390170619::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    312:1447350956884089619::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    315:1447350957383642911::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    318:1447350957882896244::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    321:1447350958383252786::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    324:1447350958883593911::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    327:1447350959383219036::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    330:1447350959883675245::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    333:1447350960382986828::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    336:1447350960883428286::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    339:1447350961391755286::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    342:1447350961883530870::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    345:1447350962383975703::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    348:1447350962883483745::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    351:1447350963384019662::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    354:1447350963883413412::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    357:1447350964383263370::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    360:1447350964885307578::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    363:1447350965383666162::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    366:1447350965883355245::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    369:1447350966383681620::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    372:1447350966883041287::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    375:1447350967383570287::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    378:1447350967884025037::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    381:1447350968383401454::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    384:1447350968883747329::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    387:1447350969382495912::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    390:1447350969882907662::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    393:1447350970383293829::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    396:1447350970883695038::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    399:1447350971382987288::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    402:1447350971883377121::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    405:1447350972383739663::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    408:1447350972883034913::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    411:1447350973383981413::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    414:1447350973883368621::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    417:1447350974382680163::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    420:1447350974883083121::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    423:1447350975383451246::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    426:1447350975883947163::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    429:1447350976383461788::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    432:1447350976892646497::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    435:1447350977384132788::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    438:1447350977883611163::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    441:1447350978382938122::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    444:1447350978883329580::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    447:1447350979382935414::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    450:1447350979883107164::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    453:1447350980383478122::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    456:1447350980883982455::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    459:1447350981383387247::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    462:1447350981883915872::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    465:1447350982391884039::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    468:1447350982883731247::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    471:1447350983383418956::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    474:1447350983884159456::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    477:1447350984383285497::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    480:1447350984883955706::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    483:1447350985383228206::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    486:1447350985883584831::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    489:1447350986384025123::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    492:1447350986883454289::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    495:1447350987383954581::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    498:1447350987883939123::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    501:1447350988385020415::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    504:1447350988883454165::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    507:1447350989383311206::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    510:1447350989884076706::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    513:1447350990383399290::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    516:1447350990883764165::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    519:1447350991383041082::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    522:1447350991883403707::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    525:1447350992383894998::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    528:1447350992883713332::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    531:1447350993383136332::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    534:1447350993883460832::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    537:1447350994383364957::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    540:1447350994884096457::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    543:1447350995384345082::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    546:1447350995885057665::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    549:1447350996383535374::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    552:1447350996883965916::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    555:1447350997383218332::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    558:1447350997883627541::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    561:1447350998382886374::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    564:1447350998883351374::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    567:1447350999383100708::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    570:1447350999885117458::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    573:1447351000383519124::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    576:1447351000884082708::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    579:1447351001383404874::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    582:1447351001883736583::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    585:1447351002383052083::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    588:1447351002889299833::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    591:1447351003383168583::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    594:1447351003883533791::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    597:1447351004383315708::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    600:1447351004884203333::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    603:1447351005383651458::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    606:1447351005883631750::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    609:1447351006383060542::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    612:1447351006883709667::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    615:1447351007382995834::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    618:1447351007883616292::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    621:1447351008387639417::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    624:1447351008884289334::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    627:1447351009382945292::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    630:1447351009883299209::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    633:1447351010383684876::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    636:1447351010883332209::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    639:1447351011383723584::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    642:1447351011883191251::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    645:1447351012383648251::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    648:1447351012883034334::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    651:1447351013391330834::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    654:1447351013883398126::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    657:1447351014383541793::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    660:1447351014882448709::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    663:1447351015384596293::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    666:1447351015882936960::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    669:1447351016383769960::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    672:1447351016884134501::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    675:1447351017384034043::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    678:1447351017883398001::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    681:1447351018390880793::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    684:1447351018883762502::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    687:1447351019382364543::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    690:1447351019883691252::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    693:1447351020382992752::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    696:1447351020883324418::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    699:1447351021383715169::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    702:1447351021882992502::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    705:1447351022383381752::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    708:1447351022884011252::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    711:1447351023383451294::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    714:1447351023884009710::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    717:1447351024382543211::Publishing new TL state:: tl1443088101 = rrrrrGGggrrrrrGGgg
    720:1447351024884115544::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    723:1447351025383461502::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    726:1447351025883914419::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    729:1447351026383177669::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    732:1447351026883507919::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    735:1447351027384155878::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    738:1447351027883633711::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    741:1447351028382906294::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    744:1447351028883312919::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    747:1447351029382940961::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    750:1447351029889361920::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    753:1447351030384092878::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    756:1447351030883432670::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    759:1447351031383971795::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    762:1447351031884414670::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    765:1447351032385540337::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    768:1447351032882998295::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    771:1447351033383348712::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    774:1447351033883720378::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    777:1447351034382520587::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    780:1447351034882903920::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    783:1447351035383356545::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    786:1447351035884024754::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    789:1447351036384180504::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    792:1447351036883577462::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    795:1447351037384064795::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    798:1447351037883464712::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    801:1447351038383957879::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    804:1447351038883522921::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    807:1447351039383079004::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    810:1447351039883295837::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    813:1447351040384545629::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    816:1447351040883054213::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    819:1447351041384041713::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    822:1447351041883583296::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    825:1447351042382998421::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    828:1447351042883370963::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    831:1447351043383766004::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    834:1447351043883220755::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    837:1447351044383246546::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    840:1447351044884061963::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    843:1447351045383708296::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    846:1447351045883002671::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    849:1447351046383338963::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    852:1447351046883652297::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    855:1447351047383149922::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    858:1447351047883542922::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    861:1447351048384049047::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    864:1447351048883750380::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    867:1447351049382683630::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    870:1447351049883272630::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    873:1447351050383636714::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    876:1447351050882912380::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    879:1447351051383292214::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    882:1447351051883636297::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    885:1447351052382893964::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    888:1447351052883237714::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    891:1447351053383678964::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    894:1447351053882998381::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    897:1447351054382632631::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
    900:1447351054882931298::Publishing new TL state:: tl1443088101 = GGGggrrrrGGGggrrrr
