%index, %time, %length (bits)
1529,1438884242.12175250053405761719,8096
1530,1438884242.12998557090759277344,8096
1531,1438884242.13822007179260253906,8096
1532,1438884242.14645290374755859375,8096
1533,1438884242.15468072891235351562,8096
1534,1438884242.16290783882141113281,8096
1535,1438884242.17110943794250488281,8096
1536,1438884242.17932891845703125,8096
1537,1438884242.18755292892456054688,8096
1538,1438884242.19577336311340332031,8096
1539,1438884242.20406436920166015625,8096
1540,1438884242.2123394012451171875,8096
1541,1438884242.22056531906127929688,8096
1542,1438884242.2287654876708984375,8096
1543,1438884242.23699784278869628906,8096
1544,1438884242.24520063400268554688,8096
1545,1438884242.25341773033142089844,8096
1546,1438884242.26163220405578613281,8096
1547,1438884242.26984524726867675781,8096
1548,1438884242.27806019783020019531,8096
1549,1438884242.28627419471740722656,8096
1550,1438884242.29448771476745605469,8096
1551,1438884242.30279064178466796875,8096
1552,1438884242.31107759475708007812,8096
1553,1438884242.31930398941040039062,8096
1554,1438884242.32749128341674804688,8096
1555,1438884242.33570456504821777344,8096
1556,1438884242.34390401840209960938,8096
1557,1438884242.35211300849914550781,8096
1558,1438884242.36032629013061523438,8096
1559,1438884242.36850953102111816406,8096
1560,1438884242.37668967247009277344,8096
1561,1438884242.38487005233764648438,8096
1562,1438884242.39305663108825683594,8096
1563,1438884242.40133166313171386719,8096
1564,1438884242.40958762168884277344,8096
1565,1438884242.41779661178588867188,8096
1566,1438884242.42601799964904785156,8096
1567,1438884242.43423795700073242188,8096
1568,1438884242.44244837760925292969,8096
1569,1438884242.45063495635986328125,8096
1570,1438884242.45883965492248535156,8096
1571,1438884242.4670467376708984375,8096
1572,1438884242.47525334358215332031,8096
1573,1438884242.48346257209777832031,8096
1574,1438884242.49167084693908691406,8096
1575,1438884242.49997448921203613281,8096
1576,1438884242.50824499130249023438,8096
1577,1438884242.51646351814270019531,8096
1578,1438884242.52467298507690429688,8096
1579,1438884242.53287601470947265625,8096
1580,1438884242.54108071327209472656,8096
1581,1438884242.549285888671875,8096
1582,1438884242.55748820304870605469,8096
1583,1438884242.56569409370422363281,8096
1584,1438884242.573902130126953125,8096
1585,1438884242.58212041854858398438,8096
1586,1438884242.59048199653625488281,8096
1587,1438884242.59871435165405273438,8096
1588,1438884242.60697174072265625,8096
1589,1438884242.61522531509399414062,8096
1590,1438884242.62347435951232910156,8096
1591,1438884242.63172292709350585938,8096
1592,1438884242.63996577262878417969,8096
1593,1438884242.64820384979248046875,8096
1594,1438884242.65644121170043945312,8096
1595,1438884242.66467523574829101562,8096
1596,1438884242.67291355133056640625,8096
1597,1438884242.68115520477294921875,8096
1598,1438884242.68930745124816894531,8096
1599,1438884242.69747877120971679688,8096
1600,1438884242.70564818382263183594,8096
1601,1438884242.71382045745849609375,8096
1602,1438884242.72203207015991210938,8096
1603,1438884242.73025560379028320312,8096
1604,1438884242.73847675323486328125,8096
1605,1438884242.74674916267395019531,8096
1606,1438884242.75503897666931152344,8096
1607,1438884242.76332950592041015625,8096
1608,1438884242.77162146568298339844,8096
1609,1438884242.77999520301818847656,8096
1610,1438884242.78825783729553222656,8096
1611,1438884242.79654240608215332031,8096
1612,1438884242.80485439300537109375,8096
1613,1438884242.813140869140625,8096
1614,1438884242.82146430015563964844,8096
1615,1438884242.82978081703186035156,8096
1616,1438884242.83800029754638671875,8096
1617,1438884242.84628319740295410156,8096
1618,1438884242.85456299781799316406,8096
1619,1438884242.8628444671630859375,8096
1620,1438884242.87113213539123535156,8096
1621,1438884242.87944388389587402344,8096
1622,1438884242.88773965835571289062,8096
1623,1438884242.89604139328002929688,8096
1624,1438884242.90432977676391601562,8096
1625,1438884242.91261792182922363281,8096
1626,1438884242.92090821266174316406,8096
1627,1438884242.92918634414672851562,8096
1628,1438884242.93747234344482421875,8096
1629,1438884242.94575142860412597656,8096
1630,1438884242.95403122901916503906,8096
1631,1438884242.9623165130615234375,8096
1632,1438884242.97059082984924316406,8096
1633,1438884242.9788761138916015625,8096
1634,1438884242.98714542388916015625,8096
1635,1438884242.99542951583862304688,8096
1636,1438884243.00371408462524414062,8096
1637,1438884243.01191258430480957031,8096
1638,1438884243.02010488510131835938,8096
1639,1438884243.02829408645629882812,8096
1640,1438884243.03648209571838378906,8096
1641,1438884243.04463648796081542969,8096
1642,1438884243.05281805992126464844,8096
1643,1438884243.06101846694946289062,8096
1644,1438884243.06920504570007324219,8096
1645,1438884243.07859253883361816406,8096
1646,1438884243.08806276321411132812,8096
1647,1438884243.0971736907958984375,8096
1648,1438884243.10664081573486328125,8096
1649,1438884243.11564135551452636719,8096
1650,1438884243.12468099594116210938,8096
1651,1438884243.13283419609069824219,8096
1652,1438884243.14099192619323730469,8096
1653,1438884243.14912343025207519531,8096
1654,1438884243.15726542472839355469,8096
1655,1438884243.16540551185607910156,8096
1656,1438884243.17353129386901855469,8096
1657,1438884243.18166184425354003906,8096
1658,1438884243.18978953361511230469,8096
1659,1438884243.19899821281433105469,8096
1660,1438884243.20714092254638671875,8096
1661,1438884243.21528506278991699219,8096
1662,1438884243.22342777252197265625,8096
1663,1438884243.2315673828125,8096
1664,1438884243.2397060394287109375,8096
1665,1438884243.24784302711486816406,8096
1666,1438884243.25597691535949707031,8096
1667,1438884243.26411080360412597656,8096
1668,1438884243.27224373817443847656,8096
1669,1438884243.28037476539611816406,8096
1670,1438884243.28851103782653808594,8096
1671,1438884243.296630859375,8096
1672,1438884243.30474925041198730469,8096
1673,1438884243.31286406517028808594,8096
1674,1438884243.32098841667175292969,8096
1675,1438884243.33018851280212402344,8096
1676,1438884243.33831572532653808594,8096
1677,1438884243.34644317626953125,8096
1678,1438884243.35456919670104980469,8096
1679,1438884243.36269712448120117188,8096
1680,1438884243.37082552909851074219,8096
1681,1438884243.37895345687866210938,8096
1682,1438884243.38708090782165527344,8096
1683,1438884243.39520883560180664062,8096
1684,1438884243.40333604812622070312,8096
1685,1438884243.41151070594787597656,8096
1686,1438884243.41967558860778808594,8096
1687,1438884243.42781591415405273438,8096
1688,1438884243.43594694137573242188,8096
1689,1438884243.4440765380859375,8096
1690,1438884243.45220398902893066406,8096
1691,1438884243.46032261848449707031,8096
1692,1438884243.46844005584716796875,8096
1693,1438884243.47655916213989257812,8096
1694,1438884243.48575377464294433594,8096
1695,1438884243.49388170242309570312,8096
1696,1438884243.502010345458984375,8096
1697,1438884243.51018929481506347656,8096
1698,1438884243.51836180686950683594,8096
1699,1438884243.52651190757751464844,8096
1700,1438884243.53465104103088378906,8096
1701,1438884243.54279232025146484375,8096
1702,1438884243.55092906951904296875,8096
1703,1438884243.55906629562377929688,8096
1704,1438884243.56720089912414550781,8096
1705,1438884243.57707166671752929688,8096
1706,1438884243.58545374870300292969,8096
1707,1438884243.59371662139892578125,8096
1708,1438884243.60193967819213867188,8096
1709,1438884243.61021161079406738281,8096
1710,1438884243.61862134933471679688,8096
1711,1438884243.62695908546447753906,8096
1712,1438884243.63517522811889648438,8096
1713,1438884243.64339804649353027344,8096
1714,1438884243.65161609649658203125,8096
1715,1438884243.65981960296630859375,8096
1716,1438884243.66802954673767089844,8096
1717,1438884243.67623424530029296875,8096
1718,1438884243.68445038795471191406,8096
1719,1438884243.69266772270202636719,8096
1720,1438884243.70088410377502441406,8096
1721,1438884243.709102630615234375,8096
1722,1438884243.71732234954833984375,8096
1723,1438884243.72554159164428710938,8096
1724,1438884243.73376178741455078125,8096
1725,1438884243.74198126792907714844,8096
1726,1438884243.75019788742065429688,8096
1727,1438884243.75841546058654785156,8096
1728,1438884243.76663136482238769531,8096
1729,1438884243.77484774589538574219,8096
1730,1438884243.78306365013122558594,8096
1731,1438884243.79128122329711914062,8096
1732,1438884243.79949688911437988281,8096
1733,1438884243.80771851539611816406,8096
1734,1438884243.81593537330627441406,8096
1735,1438884243.82415151596069335938,8096
1736,1438884243.83236861228942871094,8096
1737,1438884243.84058594703674316406,8096
1738,1438884243.8488025665283203125,8096
1739,1438884243.85702157020568847656,8096
1740,1438884243.86520648002624511719,8096
1741,1438884243.87338662147521972656,8096
1742,1438884243.88157415390014648438,8096
1743,1438884243.88979315757751464844,8096
1744,1438884243.89801025390625,8096
1745,1438884243.90621542930603027344,8096
1746,1438884243.91440033912658691406,8096
1747,1438884243.92261576652526855469,8096
1748,1438884243.93083477020263671875,8096
1749,1438884243.93905615806579589844,8096
1750,1438884243.94727325439453125,8096
1751,1438884243.95549321174621582031,8096
1752,1438884243.96371126174926757812,8096
1753,1438884243.97193002700805664062,8096
1754,1438884243.98014807701110839844,8096
1755,1438884243.98836636543273925781,8096
1756,1438884243.99658322334289550781,8096
1757,1438884244.00479865074157714844,8096
1758,1438884244.0130157470703125,8096
1759,1438884244.02135014533996582031,8096
1760,1438884244.02956509590148925781,8096
1761,1438884244.03778386116027832031,8096
1762,1438884244.04600310325622558594,8096
1763,1438884244.05422234535217285156,8096
1764,1438884244.0624408721923828125,8096
1765,1438884244.07065939903259277344,8096
1766,1438884244.07947444915771484375,8096
1767,1438884244.08786225318908691406,8096
1768,1438884244.09631276130676269531,8096
1769,1438884244.10467052459716796875,8096
1770,1438884244.11301207542419433594,8096
1771,1438884244.12138509750366210938,8096
1772,1438884244.12970495223999023438,8096
1773,1438884244.13799738883972167969,8096
1774,1438884244.14627194404602050781,8096
1775,1438884244.1544704437255859375,8096
1776,1438884244.1627597808837890625,8096
1777,1438884244.17095732688903808594,8096
1778,1438884244.17924404144287109375,8096
1779,1438884244.18754434585571289062,8096
1780,1438884244.19584393501281738281,8096
1781,1438884244.20414495468139648438,8096
1782,1438884244.21242189407348632812,8096
1783,1438884244.22073221206665039062,8096
1784,1438884244.22903728485107421875,8096
1785,1438884244.23733615875244140625,8096
1786,1438884244.24563932418823242188,8096
1787,1438884244.25393891334533691406,8096
1788,1438884244.26223969459533691406,8096
1789,1438884244.27053976058959960938,8096
1790,1438884244.27884078025817871094,8096
1791,1438884244.28714776039123535156,8096
1792,1438884244.29545331001281738281,8096
1793,1438884244.30375123023986816406,8096
1794,1438884244.31205821037292480469,8096
1795,1438884244.32038378715515136719,8096
1796,1438884244.3285980224609375,8096
1797,1438884244.33681583404541015625,8096
1798,1438884244.3450469970703125,8096
1799,1438884244.3532657623291015625,8096
1800,1438884244.36148357391357421875,8096
1801,1438884244.36970162391662597656,8096
1802,1438884244.37791895866394042969,8096
1803,1438884244.38613581657409667969,8096
1804,1438884244.39435434341430664062,8096
1805,1438884244.40257239341735839844,8096
1806,1438884244.41090178489685058594,8096
1807,1438884244.41912150382995605469,8096
1808,1438884244.42744612693786621094,8096
1809,1438884244.43564891815185546875,8096
1810,1438884244.44386506080627441406,8096
1811,1438884244.45208287239074707031,8096
1812,1438884244.4603023529052734375,8096
1813,1438884244.4685192108154296875,8096
1814,1438884244.47667813301086425781,8096
1815,1438884244.48483538627624511719,8096
1816,1438884244.49303030967712402344,8096
1817,1438884244.50120520591735839844,8096
1818,1438884244.50947546958923339844,8096
1819,1438884244.517772674560546875,8096
1820,1438884244.52607226371765136719,8096
1821,1438884244.53426766395568847656,8096
1822,1438884244.54257726669311523438,8096
1823,1438884244.55091547966003417969,8096
1824,1438884244.55925631523132324219,8096
1825,1438884244.56755948066711425781,8096
1826,1438884244.57585597038269042969,8096
1827,1438884244.58408761024475097656,8096
1828,1438884244.59244561195373535156,8096
1829,1438884244.60089850425720214844,8096
1830,1438884244.6093959808349609375,8096
1831,1438884244.61793756484985351562,8096
1832,1438884244.62628293037414550781,8096
1833,1438884244.63445281982421875,8096
1834,1438884244.64267325401306152344,8096
1835,1438884244.651020050048828125,8096
1836,1438884244.65933370590209960938,8096
1837,1438884244.66754412651062011719,8096
1838,1438884244.67574596405029296875,8096
1839,1438884244.68391132354736328125,8096
1840,1438884244.69212007522583007812,8096
1841,1438884244.70029997825622558594,8096
1842,1438884244.70850443840026855469,8096
1843,1438884244.71670770645141601562,8096
1844,1438884244.72489833831787109375,8096
1845,1438884244.73310828208923339844,8096
1846,1438884244.74132752418518066406,8096
1847,1438884244.74951314926147460938,8096
1848,1438884244.75772190093994140625,8096
1849,1438884244.76593923568725585938,8096
1850,1438884244.77415418624877929688,8096
1851,1438884244.78237056732177734375,8096
1852,1438884244.79058909416198730469,8096
1853,1438884244.79880571365356445312,8096
1854,1438884244.80702424049377441406,8096
1855,1438884244.81524109840393066406,8096
1856,1438884244.82354402542114257812,8096
1857,1438884244.83175826072692871094,8096
1858,1438884244.83997178077697753906,8096
1859,1438884244.84819245338439941406,8096
1860,1438884244.85649228096008300781,8096
1861,1438884244.86470699310302734375,8096
1862,1438884244.872920989990234375,8096
1863,1438884244.8811130523681640625,8096
1864,1438884244.88932847976684570312,8096
1865,1438884244.8975429534912109375,8096
1866,1438884244.90572905540466308594,8096
1867,1438884244.91394281387329101562,8096
1868,1438884244.92215275764465332031,8096
1869,1438884244.93036222457885742188,8096
1870,1438884244.93856835365295410156,8096
1871,1438884244.94677662849426269531,8096
1872,1438884244.95498585700988769531,8096
1873,1438884244.96319127082824707031,8096
1874,1438884244.97139501571655273438,8096
1875,1438884244.97959780693054199219,8096
1876,1438884244.98780035972595214844,8096
1877,1438884244.99600458145141601562,8096
1878,1438884245.00428152084350585938,8096
1879,1438884245.0125598907470703125,8096
1880,1438884245.02085781097412109375,8096
1881,1438884245.02912306785583496094,8096
1882,1438884245.03739762306213378906,8096
1883,1438884245.04569649696350097656,8096
1884,1438884245.05396199226379394531,8096
1885,1438884245.06225442886352539062,8096
1886,1438884245.07053542137145996094,8096
1887,1438884245.080810546875,8096
1888,1438884245.0890026092529296875,8096
1889,1438884245.09734773635864257812,8096
1890,1438884245.10563755035400390625,8096
1891,1438884245.11397099494934082031,8096
1892,1438884245.12229609489440917969,8096
1893,1438884245.13061070442199707031,8096
1894,1438884245.13881158828735351562,8096
1895,1438884245.14701437950134277344,8096
1896,1438884245.15522074699401855469,8096
1897,1438884245.16342711448669433594,8096
1898,1438884245.17163801193237304688,8096
1899,1438884245.1798496246337890625,8096
1900,1438884245.18809008598327636719,8096
1901,1438884245.19631862640380859375,8096
1902,1438884245.20452737808227539062,8096
1903,1438884245.2127857208251953125,8096
1904,1438884245.22105264663696289062,8096
1905,1438884245.22931766510009765625,8096
1906,1438884245.23762345314025878906,8096
1907,1438884245.24591994285583496094,8096
1908,1438884245.25420665740966796875,8096
1909,1438884245.26248931884765625,8096
1910,1438884245.27077579498291015625,8096
1911,1438884245.27906727790832519531,8096
1912,1438884245.28735589981079101562,8096
1913,1438884245.295654296875,8096
1914,1438884245.303958892822265625,8096
1915,1438884245.31224799156188964844,8096
1916,1438884245.32053995132446289062,8096
1917,1438884245.32883620262145996094,8096
1918,1438884245.33713746070861816406,8096
1919,1438884245.34542346000671386719,8096
1920,1438884245.35370564460754394531,8096
1921,1438884245.3619976043701171875,8096
1922,1438884245.3702907562255859375,8096
1923,1438884245.37858891487121582031,8096
1924,1438884245.38687276840209960938,8096
1925,1438884245.39516925811767578125,8096
1926,1438884245.40341424942016601562,8096
1927,1438884245.41169476509094238281,8096
1928,1438884245.41998004913330078125,8096
1929,1438884245.4282741546630859375,8096
1930,1438884245.43654513359069824219,8096
1931,1438884245.44481682777404785156,8096
1932,1438884245.45309042930603027344,8096
1933,1438884245.46136045455932617188,8096
1934,1438884245.46963000297546386719,8096
1935,1438884245.47790217399597167969,8096
1936,1438884245.48617243766784667969,8096
1937,1438884245.494441986083984375,8096
1938,1438884245.50271081924438476562,8096
1939,1438884245.51098489761352539062,8096
1940,1438884245.51926302909851074219,8096
1941,1438884245.52754354476928710938,8096
1942,1438884245.53580331802368164062,8096
1943,1438884245.54405975341796875,8096
1944,1438884245.55231142044067382812,8096
1945,1438884245.56055784225463867188,8096
1946,1438884245.56880402565002441406,8096
1947,1438884245.57658290863037109375,8096
1948,1438884245.58504629135131835938,8096
1949,1438884245.59336709976196289062,8096
1950,1438884245.60168814659118652344,8096
1951,1438884245.61003208160400390625,8096
1952,1438884245.61836338043212890625,8096
1953,1438884245.62685751914978027344,8096
1954,1438884245.63512849807739257812,8096
1955,1438884245.64341402053833007812,8096
1956,1438884245.65170502662658691406,8096
1957,1438884245.66000986099243164062,8096
1958,1438884245.66830968856811523438,8096
1959,1438884245.67660617828369140625,8096
1960,1438884245.68490004539489746094,8096
1961,1438884245.69317936897277832031,8096
1962,1438884245.70144987106323242188,8096
1963,1438884245.70972275733947753906,8096
1964,1438884245.71799802780151367188,8096
1965,1438884245.72627139091491699219,8096
1966,1438884245.73454523086547851562,8096
1967,1438884245.74282002449035644531,8096
1968,1438884245.75109934806823730469,8096
1969,1438884245.7593708038330078125,8096
1970,1438884245.76764798164367675781,8096
1971,1438884245.77592015266418457031,8096
1972,1438884245.78417325019836425781,8096
1973,1438884245.79244470596313476562,8096
1974,1438884245.80071926116943359375,8096
1975,1438884245.80901384353637695312,8096
1976,1438884245.81733441352844238281,8096
1977,1438884245.82560825347900390625,8096
1978,1438884245.833881378173828125,8096
1979,1438884245.84217762947082519531,8096
1980,1438884245.85049223899841308594,8096
1981,1438884245.85878801345825195312,8096
1982,1438884245.86712932586669921875,8096
1983,1438884245.87543892860412597656,8096
1984,1438884245.88377213478088378906,8096
1985,1438884245.8921298980712890625,8096
1986,1438884245.90044069290161132812,8096
1987,1438884245.90869045257568359375,8096
1988,1438884245.91700243949890136719,8096
1989,1438884245.92530465126037597656,8096
1990,1438884245.93361997604370117188,8096
1991,1438884245.94194102287292480469,8096
1992,1438884245.95026612281799316406,8096
1993,1438884245.95864391326904296875,8096
1994,1438884245.96702218055725097656,8096
1995,1438884245.97534728050231933594,8096
1996,1438884245.98380112648010253906,8096
1997,1438884245.99208998680114746094,8096
1998,1438884246.00037240982055664062,8096
1999,1438884246.00868964195251464844,8096
2000,1438884246.01697492599487304688,8096
2001,1438884246.02528429031372070312,8096
2002,1438884246.03355360031127929688,8096
2003,1438884246.04182958602905273438,8096
2004,1438884246.05011415481567382812,8096
2005,1438884246.05838513374328613281,8096
2006,1438884246.06669902801513671875,8096
2007,1438884246.07498407363891601562,8096
2008,1438884246.08321261405944824219,8096
2009,1438884246.09158420562744140625,8096
2010,1438884246.09991979598999023438,8096
2011,1438884246.10827708244323730469,8096
2012,1438884246.11658930778503417969,8096
2013,1438884246.12496590614318847656,8096
2014,1438884246.13331747055053710938,8096
2015,1438884246.1416015625,8096
2016,1438884246.14985418319702148438,8096
2017,1438884246.15814757347106933594,8096
2018,1438884246.16642880439758300781,8096
2019,1438884246.17473626136779785156,8096
2020,1438884246.18301725387573242188,8096
2021,1438884246.19132709503173828125,8096
2022,1438884246.19963383674621582031,8096
2023,1438884246.20794010162353515625,8096
2024,1438884246.21624994277954101562,8096
2025,1438884246.22455883026123046875,8096
2026,1438884246.23287105560302734375,8096
2027,1438884246.24118828773498535156,8096
2028,1438884246.24950480461120605469,8096
2029,1438884246.25782799720764160156,8096
2030,1438884246.26614642143249511719,8096
2031,1438884246.27446389198303222656,8096
2032,1438884246.28277683258056640625,8096
2033,1438884246.29109358787536621094,8096
2034,1438884246.29940629005432128906,8096
2035,1438884246.3077239990234375,8096
2036,1438884246.31600999832153320312,8096
2037,1438884246.32427191734313964844,8096
2038,1438884246.33255791664123535156,8096
2039,1438884246.34084343910217285156,8096
2040,1438884246.34913802146911621094,8096
2041,1438884246.35740613937377929688,8096
2042,1438884246.3656978607177734375,8096
2043,1438884246.37399125099182128906,8096
2044,1438884246.38227343559265136719,8096
2045,1438884246.3905353546142578125,8096
2046,1438884246.39884114265441894531,8096
2047,1438884246.407161712646484375,8096
2048,1438884246.41539859771728515625,8096
2049,1438884246.42453050613403320312,8096
2050,1438884246.43283009529113769531,8096
2051,1438884246.44106578826904296875,8096
2052,1438884246.44931888580322265625,8096
2053,1438884246.4575824737548828125,8096
2054,1438884246.46580576896667480469,8096
2055,1438884246.47408556938171386719,8096
2056,1438884246.48235321044921875,8096
2057,1438884246.49059939384460449219,8096
2058,1438884246.49884557723999023438,8096
2059,1438884246.50710320472717285156,8096
2060,1438884246.5153446197509765625,8096
2061,1438884246.52361536026000976562,8096
2062,1438884246.5318660736083984375,8096
2063,1438884246.54016923904418945312,8096
2064,1438884246.54844713211059570312,8096
2065,1438884246.55672478675842285156,8096
2066,1438884246.565013885498046875,8096
2067,1438884246.57330369949340820312,8096
2068,1438884246.58217501640319824219,8096
2069,1438884246.59019899368286132812,8096
2070,1438884246.59768438339233398438,8096
2071,1438884246.60519838333129882812,8096
2072,1438884246.61283612251281738281,8096
2073,1438884246.62187695503234863281,8096
2074,1438884246.6301670074462890625,8096
2075,1438884246.63843393325805664062,8096
2076,1438884246.646697998046875,8096
2077,1438884246.65497326850891113281,8096
2078,1438884246.66320705413818359375,8096
2079,1438884246.67147541046142578125,8096
2080,1438884246.67975640296936035156,8096
2081,1438884246.68802762031555175781,8096
2082,1438884246.69632697105407714844,8096
2083,1438884246.70465350151062011719,8096
2084,1438884246.71295809745788574219,8096
2085,1438884246.72129297256469726562,8096
2086,1438884246.72959303855895996094,8096
2087,1438884246.73788905143737792969,8096
2088,1438884246.74617218971252441406,8096
2089,1438884246.75444889068603515625,8096
2090,1438884246.76272797584533691406,8096
2091,1438884246.77100539207458496094,8096
2092,1438884246.77928137779235839844,8096
2093,1438884246.7875881195068359375,8096
2094,1438884246.79586267471313476562,8096
2095,1438884246.80415225028991699219,8096
2096,1438884246.81244230270385742188,8096
2097,1438884246.82075786590576171875,8096
2098,1438884246.82904767990112304688,8096
2099,1438884246.837345123291015625,8096
2100,1438884246.84562611579895019531,8096
2101,1438884246.85390996932983398438,8096
2102,1438884246.86216497421264648438,8096
2103,1438884246.87040305137634277344,8096
2104,1438884246.87863612174987792969,8096
2105,1438884246.88686919212341308594,8096
2106,1438884246.89516139030456542969,8096
2107,1438884246.90344309806823730469,8096
2108,1438884246.91171622276306152344,8096
2109,1438884246.91997122764587402344,8096
2110,1438884246.92826628684997558594,8096
2111,1438884246.93656373023986816406,8096
2112,1438884246.94485616683959960938,8096
2113,1438884246.95315241813659667969,8096
2114,1438884246.96144819259643554688,8096
2115,1438884246.96974730491638183594,8096
2116,1438884246.97804331779479980469,8096
2117,1438884246.9863433837890625,8096
2118,1438884246.9946193695068359375,8096
2119,1438884250.00286436080932617188,8096
2120,1438884250.01307654380798339844,8096
2121,1438884250.02325534820556640625,8096
2122,1438884250.03342318534851074219,8096
2123,1438884250.043598175048828125,8096
2124,1438884250.05376553535461425781,8096
2125,1438884250.0639324188232421875,8096
2126,1438884250.07519674301147460938,8096
2127,1438884250.08537173271179199219,8096
2128,1438884250.09554409980773925781,8096
2129,1438884250.10675477981567382812,8096
2130,1438884250.11797332763671875,8096
2131,1438884250.12919139862060546875,8096
2132,1438884250.14040899276733398438,8096
2133,1438884250.15162491798400878906,8096
2134,1438884250.16284322738647460938,8096
2135,1438884250.17404937744140625,8096
2136,1438884250.18526673316955566406,8096
2137,1438884250.19648432731628417969,8096
2138,1438884250.20770287513732910156,8096
2139,1438884250.21892189979553222656,8096
2140,1438884250.23013973236083984375,8096
2141,1438884250.2413578033447265625,8096
2142,1438884250.25257468223571777344,8096
2143,1438884250.26379418373107910156,8096
2144,1438884250.27501010894775390625,8096
2145,1438884250.2862300872802734375,8096
2146,1438884250.29744648933410644531,8096
2147,1438884250.308666229248046875,8096
2148,1438884250.31988501548767089844,8096
2149,1438884250.33110260963439941406,8096
2150,1438884250.34229278564453125,8096
2151,1438884250.35350656509399414062,8096
2152,1438884250.36472463607788085938,8096
2153,1438884250.37593936920166015625,8096
2154,1438884250.38715791702270507812,8096
2155,1438884250.39732837677001953125,8096
2156,1438884250.40749430656433105469,8096
2157,1438884250.41875004768371582031,8096
2158,1438884250.42891740798950195312,8096
2159,1438884250.43909764289855957031,8096
2160,1438884250.45035457611083984375,8096
2161,1438884250.46052026748657226562,8096
2162,1438884250.4706897735595703125,8096
2163,1438884250.48085570335388183594,8096
2164,1438884250.49102020263671875,8096
2165,1438884250.50118589401245117188,8096
2166,1438884250.5113506317138671875,8096
2167,1438884250.5215167999267578125,8096
2168,1438884250.53279161453247070312,8096
2169,1438884250.54296064376831054688,8096
2170,1438884250.55312681198120117188,8096
2171,1438884250.564380645751953125,8096
2172,1438884250.57559132575988769531,8096
2173,1438884250.58592271804809570312,8096
2174,1438884250.5961284637451171875,8096
2175,1438884250.60629796981811523438,8096
2176,1438884250.61646366119384765625,8096
2177,1438884250.62662982940673828125,8096
2178,1438884250.63787126541137695312,8096
2179,1438884250.64804029464721679688,8096
2180,1438884250.6582050323486328125,8096
2181,1438884250.6694965362548828125,8096
2182,1438884250.67968153953552246094,8096
2183,1438884250.68984913825988769531,8096
2184,1438884250.70005130767822265625,8096
2185,1438884250.71023058891296386719,8096
2186,1438884250.72143030166625976562,8096
2187,1438884250.73159432411193847656,8096
2188,1438884250.74177289009094238281,8096
2189,1438884250.75193500518798828125,8096
2190,1438884250.76319599151611328125,8096
2191,1438884250.77336478233337402344,8096
2192,1438884250.78353238105773925781,8096
2193,1438884250.793697357177734375,8096
2194,1438884250.80386757850646972656,8096
2195,1438884250.81404018402099609375,8096
2196,1438884250.82420802116394042969,8096
2197,1438884250.8343715667724609375,8096
2198,1438884250.84453749656677246094,8096
2199,1438884250.85581254959106445312,8096
2200,1438884250.86597871780395507812,8096
2201,1438884250.87614274024963378906,8096
2202,1438884250.88736248016357421875,8096
2203,1438884250.89752960205078125,8096
2204,1438884250.907695770263671875,8096
2205,1438884250.91786289215087890625,8096
2206,1438884250.92802834510803222656,8096
2207,1438884250.93930292129516601562,8096
2208,1438884250.94947123527526855469,8096
2209,1438884250.95964026451110839844,8096
2210,1438884250.96981048583984375,8096
2211,1438884250.97997570037841796875,8096
2212,1438884250.99123454093933105469,8096
2213,1438884251.00150370597839355469,8096
2214,1438884251.0117626190185546875,8096
2215,1438884251.02202868461608886719,8096
2216,1438884251.0323028564453125,8096
2217,1438884251.0425662994384765625,8096
2218,1438884251.05283260345458984375,8096
2219,1438884251.06310033798217773438,8096
2220,1438884251.07333874702453613281,8096
2221,1438884251.08360338211059570312,8096
2222,1438884251.09386587142944335938,8096
2223,1438884251.10414385795593261719,8096
2224,1438884251.11440873146057128906,8096
2225,1438884251.12467312812805175781,8096
2226,1438884251.13493895530700683594,8096
2227,1438884251.14520478248596191406,8096
2228,1438884251.15546727180480957031,8096
2229,1438884251.16573309898376464844,8096
2230,1438884251.17599821090698242188,8096
2231,1438884251.18626117706298828125,8096
2232,1438884251.19652295112609863281,8096
2233,1438884251.20678734779357910156,8096
2234,1438884251.21705007553100585938,8096
2235,1438884251.22731304168701171875,8096
2236,1438884251.23757624626159667969,8096
2237,1438884251.24784612655639648438,8096
2238,1438884251.25812005996704101562,8096
2239,1438884251.26838326454162597656,8096
2240,1438884251.27864718437194824219,8096
2241,1438884251.28891086578369140625,8096
2242,1438884251.299175262451171875,8096
2243,1438884251.3094387054443359375,8096
2244,1438884251.31969904899597167969,8096
2245,1438884251.32993745803833007812,8096
2246,1438884251.34021544456481933594,8096
2247,1438884251.35048604011535644531,8096
2248,1438884251.3607501983642578125,8096
2249,1438884251.37111592292785644531,8096
2250,1438884251.38158011436462402344,8096
2251,1438884251.39188218116760253906,8096
2252,1438884251.40212416648864746094,8096
2253,1438884251.41232061386108398438,8096
2254,1438884251.42257523536682128906,8096
2255,1438884251.43282389640808105469,8096
2256,1438884251.44305706024169921875,8096
2257,1438884251.45329022407531738281,8096
2258,1438884251.46350741386413574219,8096
2259,1438884251.47370052337646484375,8096
2260,1438884251.483913421630859375,8096
2261,1438884251.49414610862731933594,8096
2262,1438884251.50438070297241210938,8096
2263,1438884251.51461386680603027344,8096
2264,1438884251.524845123291015625,8096
2265,1438884251.53507447242736816406,8096
2266,1438884251.54531645774841308594,8096
2267,1438884251.55556178092956542969,8096
