%index, %time, %length (bits)
779,1438884282.98874211311340332031,8096
780,1438884282.99703240394592285156,8096
781,1438884283.00534963607788085938,8096
782,1438884283.013568878173828125,8096
783,1438884283.02178883552551269531,8096
784,1438884283.03000617027282714844,8096
785,1438884283.03822565078735351562,8096
786,1438884283.04645133018493652344,8096
787,1438884283.054630279541015625,8096
788,1438884283.06285047531127929688,8096
789,1438884283.07107043266296386719,8096
790,1438884283.07928800582885742188,8096
791,1438884283.08750700950622558594,8096
792,1438884283.09572744369506835938,8096
793,1438884283.10394954681396484375,8096
794,1438884283.1121673583984375,8096
795,1438884283.12038636207580566406,8096
796,1438884283.12860536575317382812,8096
797,1438884283.1368255615234375,8096
798,1438884283.14505338668823242188,8096
799,1438884283.15327405929565429688,8096
800,1438884283.16149115562438964844,8096
801,1438884283.16971063613891601562,8096
802,1438884283.17792940139770507812,8096
803,1438884283.18615031242370605469,8096
804,1438884283.19437074661254882812,8096
805,1438884283.20259118080139160156,8096
806,1438884283.21076703071594238281,8096
807,1438884283.21898794174194335938,8096
808,1438884283.22720742225646972656,8096
809,1438884283.23542737960815429688,8096
810,1438884283.24364757537841796875,8096
811,1438884283.25186991691589355469,8096
812,1438884283.26008892059326171875,8096
813,1438884283.26830720901489257812,8096
814,1438884283.27652645111083984375,8096
815,1438884283.2847042083740234375,8096
816,1438884283.29287862777709960938,8096
817,1438884283.30108165740966796875,8096
818,1438884283.30926775932312011719,8096
819,1438884283.317485809326171875,8096
820,1438884283.3257045745849609375,8096
821,1438884283.33392310142517089844,8096
822,1438884283.34214615821838378906,8096
823,1438884283.35036706924438476562,8096
824,1438884283.35858869552612304688,8096
825,1438884283.36680436134338378906,8096
826,1438884283.37499785423278808594,8096
827,1438884283.38322496414184570312,8096
828,1438884283.39141559600830078125,8096
829,1438884283.3996372222900390625,8096
830,1438884283.40785717964172363281,8096
831,1438884283.41607499122619628906,8096
832,1438884283.42429757118225097656,8096
833,1438884283.43251776695251464844,8096
834,1438884283.4407405853271484375,8096
835,1438884283.44896197319030761719,8096
836,1438884283.45721745491027832031,8096
837,1438884283.46543788909912109375,8096
838,1438884283.47362947463989257812,8096
839,1438884283.48184871673583984375,8096
840,1438884283.4900684356689453125,8096
841,1438884283.498291015625,8096
842,1438884283.50651502609252929688,8096
843,1438884283.51473903656005859375,8096
844,1438884283.52296042442321777344,8096
845,1438884283.53118085861206054688,8096
846,1438884283.53940463066101074219,8096
847,1438884283.54762768745422363281,8096
848,1438884283.55584955215454101562,8096
849,1438884283.56407046318054199219,8096
850,1438884283.57229328155517578125,8096
851,1438884283.58051156997680664062,8096
852,1438884283.58873724937438964844,8096
853,1438884283.59693050384521484375,8096
854,1438884283.60517191886901855469,8096
855,1438884283.61335825920104980469,8096
856,1438884283.62157893180847167969,8096
857,1438884283.62979984283447265625,8096
858,1438884283.6380214691162109375,8096
859,1438884283.64625191688537597656,8096
860,1438884283.65447235107421875,8096
861,1438884283.66266632080078125,8096
862,1438884283.67088723182678222656,8096
863,1438884283.6791095733642578125,8096
864,1438884283.68733143806457519531,8096
865,1438884283.69555187225341796875,8096
866,1438884283.7037754058837890625,8096
867,1438884283.71199679374694824219,8096
868,1438884283.72021794319152832031,8096
869,1438884283.72843837738037109375,8096
870,1438884283.73666262626647949219,8096
871,1438884283.7448883056640625,8096
872,1438884283.75311017036437988281,8096
873,1438884283.76133084297180175781,8096
874,1438884283.76954555511474609375,8096
875,1438884283.77776694297790527344,8096
876,1438884283.78599619865417480469,8096
877,1438884283.79421830177307128906,8096
878,1438884283.80243611335754394531,8096
879,1438884283.81065678596496582031,8096
880,1438884283.81883597373962402344,8096
881,1438884283.82705378532409667969,8096
882,1438884283.83527064323425292969,8096
883,1438884283.84348797798156738281,8096
884,1438884283.85170578956604003906,8096
885,1438884283.85992836952209472656,8096
886,1438884283.86814451217651367188,8096
887,1438884283.87636089324951171875,8096
888,1438884283.88457775115966796875,8096
889,1438884283.89279580116271972656,8096
890,1438884283.9010143280029296875,8096
891,1438884283.90923571586608886719,8096
892,1438884283.91745519638061523438,8096
893,1438884283.92566061019897460938,8096
894,1438884283.93388032913208007812,8096
895,1438884283.94210052490234375,8096
896,1438884283.95033168792724609375,8096
897,1438884283.95854806900024414062,8096
898,1438884283.96676540374755859375,8096
899,1438884283.97498059272766113281,8096
900,1438884283.98320269584655761719,8096
901,1438884283.99142575263977050781,8096
902,1438884283.99964094161987304688,8096
903,1438884284.00796055793762207031,8096
904,1438884284.01618099212646484375,8096
905,1438884284.02440094947814941406,8096
906,1438884284.03258991241455078125,8096
907,1438884284.04077816009521484375,8096
908,1438884284.04896712303161621094,8096
909,1438884284.05723524093627929688,8096
910,1438884284.06542253494262695312,8096
911,1438884284.07362461090087890625,8096
912,1438884284.08188748359680175781,8096
913,1438884284.09007740020751953125,8096
914,1438884284.09827280044555664062,8096
915,1438884284.10648250579833984375,8096
916,1438884284.11470532417297363281,8096
917,1438884284.12300086021423339844,8096
918,1438884284.13121962547302246094,8096
919,1438884284.13943934440612792969,8096
920,1438884284.14765763282775878906,8096
921,1438884284.15587472915649414062,8096
922,1438884284.164119720458984375,8096
923,1438884284.17246222496032714844,8096
924,1438884284.18067884445190429688,8096
925,1438884284.18889641761779785156,8096
926,1438884284.19711542129516601562,8096
927,1438884284.20533394813537597656,8096
928,1438884284.21355414390563964844,8096
929,1438884284.22177481651306152344,8096
930,1438884284.22999310493469238281,8096
931,1438884284.23821234703063964844,8096
932,1438884284.246429443359375,8096
933,1438884284.25475573539733886719,8096
934,1438884284.26297211647033691406,8096
935,1438884284.27118945121765136719,8096
936,1438884284.27940821647644042969,8096
937,1438884284.28762507438659667969,8096
938,1438884284.29584431648254394531,8096
939,1438884284.30406117439270019531,8096
940,1438884284.31228041648864746094,8096
941,1438884284.320499420166015625,8096
942,1438884284.32871747016906738281,8096
943,1438884284.33693695068359375,8096
944,1438884284.3451747894287109375,8096
945,1438884284.35339307785034179688,8096
946,1438884284.36161088943481445312,8096
947,1438884284.36982941627502441406,8096
948,1438884284.378047943115234375,8096
949,1438884284.38625288009643554688,8096
950,1438884284.39445328712463378906,8096
951,1438884284.40265297889709472656,8096
952,1438884284.41085267066955566406,8096
953,1438884284.4190273284912109375,8096
954,1438884284.42718267440795898438,8096
955,1438884284.4353656768798828125,8096
956,1438884284.44368290901184082031,8096
957,1438884284.45190763473510742188,8096
958,1438884284.46011877059936523438,8096
959,1438884284.46833658218383789062,8096
960,1438884284.47662210464477539062,8096
961,1438884284.48484373092651367188,8096
962,1438884284.49306178092956542969,8096
963,1438884284.50127959251403808594,8096
964,1438884284.50950074195861816406,8096
965,1438884284.51771998405456542969,8096
966,1438884284.52593708038330078125,8096
967,1438884284.53415894508361816406,8096
968,1438884284.54237580299377441406,8096
969,1438884284.55059480667114257812,8096
970,1438884284.55881047248840332031,8096
971,1438884284.56703734397888183594,8096
972,1438884284.57525801658630371094,8096
973,1438884284.58357787132263183594,8096
974,1438884284.59192013740539550781,8096
975,1438884284.60014200210571289062,8096
976,1438884284.60836195945739746094,8096
977,1438884284.61658191680908203125,8096
978,1438884284.62481784820556640625,8096
979,1438884284.63304996490478515625,8096
980,1438884284.64126682281494140625,8096
981,1438884284.64948630332946777344,8096
982,1438884284.65770673751831054688,8096
983,1438884284.6659259796142578125,8096
984,1438884284.67414641380310058594,8096
985,1438884284.68236708641052246094,8096
986,1438884284.69058704376220703125,8096
987,1438884284.69879198074340820312,8096
988,1438884284.70701193809509277344,8096
989,1438884284.71523189544677734375,8096
990,1438884284.72344970703125,8096
991,1438884284.73166918754577636719,8096
992,1438884284.73988986015319824219,8096
993,1438884284.74810743331909179688,8096
994,1438884284.75632190704345703125,8096
995,1438884284.76454210281372070312,8096
996,1438884284.77276134490966796875,8096
997,1438884284.78097510337829589844,8096
998,1438884284.78930902481079101562,8096
999,1438884284.79752779006958007812,8096
1000,1438884284.80574655532836914062,8096
1001,1438884284.81396603584289550781,8096
1002,1438884284.82218456268310546875,8096
1003,1438884284.83040308952331542969,8096
1004,1438884284.83862328529357910156,8096
1005,1438884284.84684491157531738281,8096
1006,1438884284.85506606101989746094,8096
1007,1438884284.86328935623168945312,8096
1008,1438884284.87150716781616210938,8096
1009,1438884284.87972426414489746094,8096
1010,1438884284.88794422149658203125,8096
1011,1438884284.89613246917724609375,8096
1012,1438884284.9043483734130859375,8096
1013,1438884284.91256380081176757812,8096
1014,1438884284.92078304290771484375,8096
1015,1438884284.92900490760803222656,8096
1016,1438884284.93722486495971679688,8096
1017,1438884284.94544363021850585938,8096
1018,1438884284.95362567901611328125,8096
1019,1438884284.96184182167053222656,8096
1020,1438884284.97002315521240234375,8096
1021,1438884284.97824001312255859375,8096
1022,1438884284.98645830154418945312,8096
1023,1438884284.99470591545104980469,8096
1024,1438884285.00298285484313964844,8096
1025,1438884285.01099157333374023438,8096
1026,1438884285.01929187774658203125,8096
1027,1438884285.02757310867309570312,8096
1028,1438884285.03585028648376464844,8096
1029,1438884285.04413509368896484375,8096
1030,1438884285.05244469642639160156,8096
1031,1438884285.06075239181518554688,8096
1032,1438884285.06906795501708984375,8096
1033,1438884285.08136773109436035156,8096
1034,1438884285.0897369384765625,8096
1035,1438884285.09807586669921875,8096
1036,1438884285.10639929771423339844,8096
1037,1438884285.11478328704833984375,8096
1038,1438884285.12313818931579589844,8096
1039,1438884285.1314792633056640625,8096
1040,1438884285.13977360725402832031,8096
1041,1438884285.14806842803955078125,8096
1042,1438884285.1563587188720703125,8096
1043,1438884285.16472148895263671875,8096
1044,1438884285.17303609848022460938,8096
1045,1438884285.18137335777282714844,8096
1046,1438884285.18970823287963867188,8096
1047,1438884285.19802546501159667969,8096
1048,1438884285.20634102821350097656,8096
1049,1438884285.21464085578918457031,8096
1050,1438884285.22296047210693359375,8096
1051,1438884285.23126316070556640625,8096
1052,1438884285.23958849906921386719,8096
1053,1438884285.247875213623046875,8096
1054,1438884285.25617527961730957031,8096
1055,1438884285.26448106765747070312,8096
1056,1438884285.27277064323425292969,8096
1057,1438884285.28109073638916015625,8096
1058,1438884285.28940677642822265625,8096
1059,1438884285.29772162437438964844,8096
1060,1438884285.30603361129760742188,8096
1061,1438884285.31434488296508789062,8096
1062,1438884285.32265496253967285156,8096
1063,1438884285.33097410202026367188,8096
1064,1438884285.33929538726806640625,8096
1065,1438884285.34760355949401855469,8096
1066,1438884285.35591387748718261719,8096
1067,1438884285.36422705650329589844,8096
1068,1438884285.3724880218505859375,8096
1069,1438884285.38080239295959472656,8096
1070,1438884285.38911390304565429688,8096
1071,1438884285.39740633964538574219,8096
1072,1438884285.40571928024291992188,8096
1073,1438884285.414031982421875,8096
1074,1438884285.42234039306640625,8096
1075,1438884285.43064928054809570312,8096
1076,1438884285.43896126747131347656,8096
1077,1438884285.44727444648742675781,8096
1078,1438884285.45556688308715820312,8096
1079,1438884285.46388339996337890625,8096
1080,1438884285.47219562530517578125,8096
1081,1438884285.48048186302185058594,8096
1082,1438884285.48876833915710449219,8096
1083,1438884285.49705958366394042969,8096
1084,1438884285.50535058975219726562,8096
1085,1438884285.51364207267761230469,8096
1086,1438884285.52194046974182128906,8096
1087,1438884285.530246734619140625,8096
1088,1438884285.53854250907897949219,8096
1089,1438884285.54684090614318847656,8096
1090,1438884285.555133819580078125,8096
1091,1438884285.56343913078308105469,8096
1092,1438884285.57170605659484863281,8096
1093,1438884285.57997441291809082031,8096
1094,1438884285.58840990066528320312,8096
1095,1438884285.59661746025085449219,8096
1096,1438884285.60480380058288574219,8096
1097,1438884285.61302876472473144531,8096
1098,1438884285.62128543853759765625,8096
1099,1438884285.62953829765319824219,8096
1100,1438884285.63779401779174804688,8096
1101,1438884285.64604544639587402344,8096
1102,1438884285.65429830551147460938,8096
1103,1438884285.66255044937133789062,8096
1104,1438884285.67081308364868164062,8096
1105,1438884285.6791210174560546875,8096
1106,1438884285.68743157386779785156,8096
1107,1438884285.695743560791015625,8096
1108,1438884285.7040195465087890625,8096
1109,1438884285.71228075027465820312,8096
1110,1438884285.72053742408752441406,8096
1111,1438884285.72879528999328613281,8096
1112,1438884285.73705244064331054688,8096
1113,1438884285.74530482292175292969,8096
1114,1438884285.75355935096740722656,8096
1115,1438884285.76181316375732421875,8096
1116,1438884285.77006673812866210938,8096
1117,1438884285.77831864356994628906,8096
1118,1438884285.7865734100341796875,8096
1119,1438884285.79483151435852050781,8096
1120,1438884285.80302286148071289062,8096
1121,1438884285.81124901771545410156,8096
1122,1438884285.81947445869445800781,8096
1123,1438884285.82770371437072753906,8096
1124,1438884285.83593034744262695312,8096
1125,1438884285.84415555000305175781,8096
1126,1438884285.85237789154052734375,8096
1127,1438884285.86061263084411621094,8096
1128,1438884285.86883449554443359375,8096
1129,1438884285.87705659866333007812,8096
1130,1438884285.88527917861938476562,8096
1131,1438884285.89351320266723632812,8096
1132,1438884285.90173649787902832031,8096
1133,1438884285.90996122360229492188,8096
1134,1438884285.91817426681518554688,8096
1135,1438884285.92639994621276855469,8096
1136,1438884285.93462777137756347656,8096
1137,1438884285.94286870956420898438,8096
1138,1438884285.95110177993774414062,8096
1139,1438884285.95933485031127929688,8096
1140,1438884285.96756625175476074219,8096
1141,1438884285.97579836845397949219,8096
1142,1438884285.98403000831604003906,8096
1143,1438884285.9922618865966796875,8096
1144,1438884286.00047016143798828125,8096
1145,1438884286.00869822502136230469,8096
1146,1438884286.01693034172058105469,8096
1147,1438884286.02517771720886230469,8096
1148,1438884286.03341150283813476562,8096
1149,1438884286.04164457321166992188,8096
1150,1438884286.04987835884094238281,8096
1151,1438884286.0581111907958984375,8096
1152,1438884286.06635451316833496094,8096
1153,1438884286.07702159881591796875,8096
1154,1438884286.08534097671508789062,8096
1155,1438884286.09369921684265136719,8096
1156,1438884286.10201096534729003906,8096
1157,1438884286.11035776138305664062,8096
1158,1438884286.11880087852478027344,8096
1159,1438884286.12717127799987792969,8096
1160,1438884286.13548016548156738281,8096
1161,1438884286.14379024505615234375,8096
1162,1438884286.15209841728210449219,8096
1163,1438884286.16040635108947753906,8096
1164,1438884286.16871762275695800781,8096
1165,1438884286.1770458221435546875,8096
1166,1438884286.18536520004272460938,8096
1167,1438884286.19369435310363769531,8096
1168,1438884286.20199489593505859375,8096
1169,1438884286.21030545234680175781,8096
1170,1438884286.21862316131591796875,8096
1171,1438884286.22694325447082519531,8096
1172,1438884286.23526453971862792969,8096
1173,1438884286.24358582496643066406,8096
1174,1438884286.25190639495849609375,8096
1175,1438884286.26022219657897949219,8096
1176,1438884286.26855206489562988281,8096
1177,1438884286.27686810493469238281,8096
1178,1438884286.28518414497375488281,8096
1179,1438884286.29350113868713378906,8096
1180,1438884286.30181646347045898438,8096
1181,1438884286.310150146484375,8096
1182,1438884286.3184680938720703125,8096
1183,1438884286.32678627967834472656,8096
1184,1438884286.33510589599609375,8096
1185,1438884286.34342432022094726562,8096
1186,1438884286.35174489021301269531,8096
1187,1438884286.3600616455078125,8096
1188,1438884286.36837887763977050781,8096
1189,1438884286.37669825553894042969,8096
1190,1438884286.38502454757690429688,8096
1191,1438884286.393341064453125,8096
1192,1438884286.40165543556213378906,8096
1193,1438884286.40997099876403808594,8096
1194,1438884286.41828894615173339844,8096
1195,1438884286.42660450935363769531,8096
1196,1438884286.43492460250854492188,8096
1197,1438884286.44324088096618652344,8096
1198,1438884286.45155882835388183594,8096
1199,1438884286.45987725257873535156,8096
1200,1438884286.46819710731506347656,8096
1201,1438884286.47651386260986328125,8096
1202,1438884286.48483180999755859375,8096
1203,1438884286.49314785003662109375,8096
1204,1438884286.50146532058715820312,8096
1205,1438884286.50978493690490722656,8096
1206,1438884286.51810145378112792969,8096
1207,1438884286.52641892433166503906,8096
1208,1438884286.53473687171936035156,8096
1209,1438884286.54305553436279296875,8096
1210,1438884286.55139636993408203125,8096
1211,1438884286.5597133636474609375,8096
1212,1438884286.56804895401000976562,8096
1213,1438884286.58088707923889160156,8096
1214,1438884286.58919811248779296875,8096
1215,1438884286.59747004508972167969,8096
1216,1438884286.60581755638122558594,8096
1217,1438884286.61410045623779296875,8096
1218,1438884286.62241458892822265625,8096
1219,1438884286.63073015213012695312,8096
1220,1438884286.63904643058776855469,8096
1221,1438884286.64736580848693847656,8096
1222,1438884286.65568113327026367188,8096
1223,1438884286.66399812698364257812,8096
1224,1438884286.67231297492980957031,8096
1225,1438884286.68062734603881835938,8096
1226,1438884286.68894648551940917969,8096
1227,1438884286.69727563858032226562,8096
1228,1438884286.70559048652648925781,8096
1229,1438884286.71391034126281738281,8096
1230,1438884286.722225189208984375,8096
1231,1438884286.730541229248046875,8096
1232,1438884286.73886418342590332031,8096
1233,1438884286.7471790313720703125,8096
1234,1438884286.75549221038818359375,8096
1235,1438884286.76380634307861328125,8096
1236,1438884286.7721195220947265625,8096
1237,1438884286.78043437004089355469,8096
1238,1438884286.78875017166137695312,8096
1239,1438884286.79706907272338867188,8096
1240,1438884286.80538272857666015625,8096
1241,1438884286.81368207931518554688,8096
1242,1438884286.82199358940124511719,8096
1243,1438884286.83029341697692871094,8096
1244,1438884286.83861112594604492188,8096
1245,1438884286.84692597389221191406,8096
1246,1438884286.85524082183837890625,8096
1247,1438884286.86355733871459960938,8096
1248,1438884286.87187314033508300781,8096
1249,1438884286.88017344474792480469,8096
1250,1438884286.88848853111267089844,8096
1251,1438884286.89680409431457519531,8096
1252,1438884286.90512037277221679688,8096
1253,1438884286.91346502304077148438,8096
1254,1438884286.92178201675415039062,8096
1255,1438884286.93013072013854980469,8096
1256,1438884286.93843746185302734375,8096
1257,1438884286.9467620849609375,8096
1258,1438884286.95508718490600585938,8096
1259,1438884286.96341443061828613281,8096
1260,1438884286.9717388153076171875,8096
1261,1438884286.98006343841552734375,8096
1262,1438884286.98838782310485839844,8096
1263,1438884286.99671769142150878906,8096
1264,1438884290.00600099563598632812,8096
1265,1438884290.0162200927734375,8096
1266,1438884290.02643465995788574219,8096
1267,1438884290.03661489486694335938,8096
1268,1438884290.04790163040161132812,8096
1269,1438884290.05811715126037597656,8096
1270,1438884290.06834578514099121094,8096
1271,1438884290.07852673530578613281,8096
1272,1438884290.08871030807495117188,8096
1273,1438884290.09892201423645019531,8096
1274,1438884290.109100341796875,8096
1275,1438884290.11928343772888183594,8096
1276,1438884290.13051652908325195312,8096
1277,1438884290.14069533348083496094,8096
1278,1438884290.15086627006530761719,8096
1279,1438884290.16103291511535644531,8096
1280,1438884290.17119669914245605469,8096
1281,1438884290.1813449859619140625,8096
1282,1438884290.19152379035949707031,8096
1283,1438884290.20168828964233398438,8096
1284,1438884290.21184992790222167969,8096
1285,1438884290.22200798988342285156,8096
1286,1438884290.2321643829345703125,8096
1287,1438884290.2423267364501953125,8096
1288,1438884290.25248932838439941406,8096
1289,1438884290.26377081871032714844,8096
1290,1438884290.27395606040954589844,8096
1291,1438884290.28415608406066894531,8096
1292,1438884290.29436731338500976562,8096
1293,1438884290.30455327033996582031,8096
1294,1438884290.31476712226867675781,8096
1295,1438884290.32499456405639648438,8096
1296,1438884290.33520770072937011719,8096
1297,1438884290.3454227447509765625,8096
1298,1438884290.35563492774963378906,8096
1299,1438884290.36585021018981933594,8096
1300,1438884290.37606263160705566406,8096
1301,1438884290.38627576828002929688,8096
1302,1438884290.39648747444152832031,8096
1303,1438884290.40776777267456054688,8096
1304,1438884290.41795396804809570312,8096
1305,1438884290.42816686630249023438,8096
1306,1438884290.4383792877197265625,8096
1307,1438884290.44858980178833007812,8096
1308,1438884290.45879006385803222656,8096
1309,1438884290.46901392936706542969,8096
1310,1438884290.48023653030395507812,8096
1311,1438884290.49042487144470214844,8096
1312,1438884290.50062918663024902344,8096
1313,1438884290.51080107688903808594,8096
1314,1438884290.52097463607788085938,8096
1315,1438884290.5311527252197265625,8096
1316,1438884290.5423736572265625,8096
1317,1438884290.5525455474853515625,8096
1318,1438884290.56270599365234375,8096
1319,1438884290.57390379905700683594,8096
1320,1438884290.58514308929443359375,8096
1321,1438884290.59531760215759277344,8096
1322,1438884290.60549211502075195312,8096
1323,1438884290.615665435791015625,8096
1324,1438884290.62688446044921875,8096
1325,1438884290.63725042343139648438,8096
1326,1438884290.64747262001037597656,8096
1327,1438884290.65870594978332519531,8096
1328,1438884290.6699390411376953125,8096
1329,1438884290.68118190765380859375,8096
1330,1438884290.69241738319396972656,8096
1331,1438884290.70365238189697265625,8096
1332,1438884290.71489381790161132812,8096
1333,1438884290.72612810134887695312,8096
1334,1438884290.73736214637756347656,8096
1335,1438884290.74859571456909179688,8096
1336,1438884290.75982809066772460938,8096
1337,1438884290.77105689048767089844,8096
1338,1438884290.78228712081909179688,8096
1339,1438884290.79352164268493652344,8096
1340,1438884290.80474996566772460938,8096
1341,1438884290.81596779823303222656,8096
1342,1438884290.82719302177429199219,8096
1343,1438884290.83840894699096679688,8096
1344,1438884290.84962058067321777344,8096
1345,1438884290.86083269119262695312,8096
1346,1438884290.87204766273498535156,8096
1347,1438884290.8832721710205078125,8096
1348,1438884290.89449834823608398438,8096
1349,1438884290.90572595596313476562,8096
1350,1438884290.91695642471313476562,8096
1351,1438884290.92715430259704589844,8096
1352,1438884290.93838596343994140625,8096
1353,1438884290.94961810111999511719,8096
1354,1438884290.96084880828857421875,8096
1355,1438884290.97208261489868164062,8096
1356,1438884290.98226284980773925781,8096
1357,1438884290.99349641799926757812,8096
1358,1438884291.00370168685913085938,8096
1359,1438884291.01390719413757324219,8096
1360,1438884291.024112701416015625,8096
1361,1438884291.03431725502014160156,8096
1362,1438884291.04452061653137207031,8096
1363,1438884291.05472564697265625,8096
1364,1438884291.06493282318115234375,8096
1365,1438884291.07515120506286621094,8096
1366,1438884291.08534955978393554688,8096
1367,1438884291.09561944007873535156,8096
1368,1438884291.10589432716369628906,8096
1369,1438884291.11620545387268066406,8096
1370,1438884291.12650513648986816406,8096
1371,1438884291.13678836822509765625,8096
1372,1438884291.14707493782043457031,8096
1373,1438884291.15736150741577148438,8096
1374,1438884291.16765689849853515625,8096
1375,1438884291.17795228958129882812,8096
1376,1438884291.18824434280395507812,8096
1377,1438884291.19853425025939941406,8096
1378,1438884291.20879507064819335938,8096
1379,1438884291.21906733512878417969,8096
1380,1438884291.22935843467712402344,8096
1381,1438884291.23964858055114746094,8096
1382,1438884291.24994230270385742188,8096
1383,1438884291.26022934913635253906,8096
1384,1438884291.27052211761474609375,8096
1385,1438884291.28080701828002929688,8096
1386,1438884291.29109692573547363281,8096
1387,1438884291.30138802528381347656,8096
1388,1438884291.31168079376220703125,8096
1389,1438884291.32196831703186035156,8096
1390,1438884291.33225226402282714844,8096
1391,1438884291.34254145622253417969,8096
1392,1438884291.35283112525939941406,8096
1393,1438884291.36312413215637207031,8096
1394,1438884291.37341403961181640625,8096
1395,1438884291.38370299339294433594,8096
1396,1438884291.39400959014892578125,8096
1397,1438884291.40431380271911621094,8096
1398,1438884291.41456484794616699219,8096
1399,1438884291.42484998703002929688,8096
1400,1438884291.43513917922973632812,8096
1401,1438884291.44542813301086425781,8096
1402,1438884291.45571660995483398438,8096
1403,1438884291.46600818634033203125,8096
1404,1438884291.47629594802856445312,8096
1405,1438884291.48658251762390136719,8096
1406,1438884291.49687242507934570312,8096
1407,1438884291.50712251663208007812,8096
1408,1438884291.51740932464599609375,8096
1409,1438884291.52770090103149414062,8096
1410,1438884291.5380001068115234375,8096
1411,1438884291.548290252685546875,8096
1412,1438884291.55858016014099121094,8096
1413,1438884291.56886887550354003906,8096
1414,1438884291.57915353775024414062,8096
1415,1438884291.58943629264831542969,8096
1416,1438884291.59971833229064941406,8096
1417,1438884291.61011528968811035156,8096
1418,1438884291.62041425704956054688,8096
1419,1438884291.63082361221313476562,8096
1420,1438884291.64118051528930664062,8096
1421,1438884291.65155100822448730469,8096
1422,1438884291.66190886497497558594,8096
1423,1438884291.67224216461181640625,8096
1424,1438884291.68250298500061035156,8096
1425,1438884291.69276571273803710938,8096
1426,1438884291.70302510261535644531,8096
1427,1438884291.71328210830688476562,8096
1428,1438884291.7235393524169921875,8096
1429,1438884291.73381352424621582031,8096
1430,1438884291.74407958984375,8096
1431,1438884291.75435805320739746094,8096
1432,1438884291.76461243629455566406,8096
1433,1438884291.77487945556640625,8096
1434,1438884291.78515720367431640625,8096
1435,1438884291.79542255401611328125,8096
1436,1438884291.80568552017211914062,8096
1437,1438884291.81594800949096679688,8096
1438,1438884291.82620453834533691406,8096
1439,1438884291.8364696502685546875,8096
1440,1438884291.84673357009887695312,8096
1441,1438884291.857021331787109375,8096
1442,1438884291.86728644371032714844,8096
1443,1438884291.87754964828491210938,8096
1444,1438884291.88781070709228515625,8096
1445,1438884291.89808678627014160156,8096
1446,1438884291.90835261344909667969,8096
1447,1438884291.91866040229797363281,8096
1448,1438884291.92894530296325683594,8096
1449,1438884291.93925952911376953125,8096
1450,1438884291.94953036308288574219,8096
1451,1438884291.9598102569580078125,8096
1452,1438884291.97009015083312988281,8096
1453,1438884291.98035669326782226562,8096
1454,1438884291.99062752723693847656,8096
1455,1438884292.00091195106506347656,8096
1456,1438884292.00922846794128417969,8096
1457,1438884292.01752591133117675781,8096
1458,1438884292.0258464813232421875,8096
1459,1438884292.03417944908142089844,8096
1460,1438884292.04249620437622070312,8096
1461,1438884292.05081319808959960938,8096
1462,1438884292.05912685394287109375,8096
1463,1438884292.06747221946716308594,8096
1464,1438884292.07579183578491210938,8096
1465,1438884292.08411073684692382812,8096
1466,1438884292.09241890907287597656,8096
1467,1438884292.10073256492614746094,8096
1468,1438884292.10902523994445800781,8096
1469,1438884292.11726689338684082031,8096
1470,1438884292.12558341026306152344,8096
1471,1438884292.13389801979064941406,8096
1472,1438884292.14220762252807617188,8096
1473,1438884292.15053534507751464844,8096
1474,1438884292.15885424613952636719,8096
1475,1438884292.16716933250427246094,8096
1476,1438884292.17549300193786621094,8096
1477,1438884292.18381786346435546875,8096
1478,1438884292.192134857177734375,8096
1479,1438884292.20045542716979980469,8096
1480,1438884292.20877790451049804688,8096
1481,1438884292.21709561347961425781,8096
1482,1438884292.22541642189025878906,8096
1483,1438884292.2337245941162109375,8096
1484,1438884292.24205183982849121094,8096
1485,1438884292.25036668777465820312,8096
1486,1438884292.25868177413940429688,8096
1487,1438884292.26699876785278320312,8096
1488,1438884292.27531599998474121094,8096
1489,1438884292.2835788726806640625,8096
1490,1438884292.29188776016235351562,8096
1491,1438884292.30019974708557128906,8096
1492,1438884292.30851221084594726562,8096
1493,1438884292.31683135032653808594,8096
1494,1438884292.32515406608581542969,8096
1495,1438884292.33350062370300292969,8096
1496,1438884292.3418254852294921875,8096
1497,1438884292.35015439987182617188,8096
1498,1438884292.35847568511962890625,8096
1499,1438884292.3668003082275390625,8096
1500,1438884292.37512159347534179688,8096
1501,1438884292.38344454765319824219,8096
1502,1438884292.39177465438842773438,8096
1503,1438884292.40010690689086914062,8096
1504,1438884292.408397674560546875,8096
1505,1438884292.41672205924987792969,8096
1506,1438884292.42505478858947753906,8096
1507,1438884292.43337607383728027344,8096
1508,1438884292.44170260429382324219,8096
1509,1438884292.45002841949462890625,8096
1510,1438884292.45835041999816894531,8096
1511,1438884292.4666748046875,8096
1512,1438884292.47500252723693847656,8096
1513,1438884292.48332333564758300781,8096
1514,1438884292.49164080619812011719,8096
1515,1438884292.49996805191040039062,8096
1516,1438884292.50829172134399414062,8096
1517,1438884292.51661539077758789062,8096
1518,1438884292.52495098114013671875,8096
1519,1438884292.53330826759338378906,8096
1520,1438884292.5416431427001953125,8096
1521,1438884292.5499744415283203125,8096
1522,1438884292.55830049514770507812,8096
1523,1438884292.56663727760314941406,8096
1524,1438884292.57495427131652832031,8096
1525,1438884292.58326864242553710938,8096
1526,1438884292.59157896041870117188,8096
1527,1438884292.59986734390258789062,8096
1528,1438884292.608184814453125,8096
